Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1695945640.259686,1497,40,0,GPS1_Frame,42.33824,-71.08552833333333,13.2,328195.6071706059,4689438.132518342,19,T
1695945641.2590048,1498,41,0,GPS1_Frame,42.33824,-71.08552833333333,13.2,328195.6071706059,4689438.132518342,19,T
1695945642.2589,1499,42,0,GPS1_Frame,42.33824,-71.08552833333333,13.2,328195.6071706059,4689438.132518342,19,T
1695945643.2609017,1500,43,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945644.2596703,1501,44,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945645.2593422,1502,45,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945646.2589517,1503,46,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945647.2598991,1504,47,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945648.2604208,1505,48,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945649.2600543,1506,49,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945650.258757,1507,50,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945651.259958,1508,51,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.2,328195.602631551,4689437.947447718,19,T
1695945652.2596412,1509,52,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945653.2582545,1510,53,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945654.2577238,1511,54,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945655.259859,1512,55,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945656.2589161,1513,56,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945657.2583299,1514,57,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945658.2586687,1515,58,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945659.2594554,1516,59,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945660.2590652,1517,60,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945661.2602823,1518,61,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945662.258746,1519,62,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945663.260094,1520,63,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945664.259939,1521,64,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945665.259229,1522,65,0,GPS1_Frame,42.33823833333334,-71.08553,13.1,328195.46532696474,4689437.950815261,19,T
1695945666.2580347,1523,66,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945667.259988,1524,67,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945668.2593017,1525,68,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945669.2585738,1526,69,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945670.25876,1527,70,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945671.2590678,1528,71,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945672.2609687,1529,72,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945673.2603595,1530,73,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945674.2583232,1531,74,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945675.260173,1532,75,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945676.2602296,1533,76,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945677.259652,1534,77,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945678.264691,1535,78,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945679.260918,1536,79,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945680.2601008,1537,80,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945681.259451,1538,81,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945682.2590945,1539,82,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945683.2596822,1540,83,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945684.2591627,1541,84,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945685.2605894,1542,85,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945686.2589636,1543,86,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945687.2600853,1544,87,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945688.260341,1545,88,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945689.2589836,1546,89,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945690.258485,1547,90,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945691.2607145,1548,91,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945692.256921,1549,92,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945693.2556875,1550,93,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945694.2606966,1551,94,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945695.2609313,1552,95,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945696.2595668,1553,96,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945697.2595913,1554,97,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945698.2557175,1555,98,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945699.256745,1556,99,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945700.2612963,1557,100,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945701.2601385,1558,101,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945702.2557578,1559,102,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945703.2579641,1560,103,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945704.2606409,1561,104,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945705.2594647,1562,105,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945706.259089,1563,106,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945707.260104,1564,107,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945708.260126,1565,108,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.1,328195.602631551,4689437.947447718,19,T
1695945709.260315,1566,109,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945710.2593503,1567,110,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945711.2591107,1568,111,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945712.2599063,1569,112,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945713.2593498,1570,113,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945714.259187,1571,114,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945715.2608929,1572,115,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945716.2602963,1573,116,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945717.2596788,1574,117,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945718.258835,1575,118,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945719.2607567,1576,119,0,GPS1_Frame,42.33823833333334,-71.08552833333333,13.0,328195.602631551,4689437.947447718,19,T
1695945720.2609198,1577,120,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945721.26119,1578,121,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945722.2607474,1579,122,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945723.2612479,1580,123,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945724.2609766,1581,124,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945725.2585917,1582,125,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945726.2588623,1583,126,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945727.259744,1584,127,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945728.259273,1585,128,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945729.2574615,1586,129,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945730.2574162,1587,130,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945731.2595906,1588,131,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945732.2579648,1589,132,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945733.2590175,1590,133,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945734.2581532,1591,134,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945735.2585082,1592,135,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945736.258542,1593,136,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945737.2574508,1594,137,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945738.2566264,1595,138,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945739.2584274,1596,139,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945740.2581196,1597,140,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945741.2576265,1598,141,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945742.2572916,1599,142,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945743.2578814,1600,143,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945744.2590082,1601,144,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945745.2592127,1602,145,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945746.2563996,1603,146,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945747.2583818,1604,147,0,GPS1_Frame,42.33824,-71.08552833333333,13.0,328195.6071706059,4689438.132518342,19,T
1695945748.259258,1605,148,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945749.2579498,1606,149,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945750.256962,1607,150,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945751.2598343,1608,151,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945752.2573724,1609,152,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945753.2574291,1610,153,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945754.2573974,1611,154,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945755.258124,1612,155,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945756.2592387,1613,156,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945757.2574587,1614,157,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945758.2562308,1615,158,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945759.2584274,1616,159,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945760.2582276,1617,160,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945761.2567813,1618,161,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945762.2566524,1619,162,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945763.2587903,1620,163,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945764.2583663,1621,164,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945765.257742,1622,165,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945766.2589223,1623,166,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945767.2600303,1624,167,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945768.261295,1625,168,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945769.278307,1626,169,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945770.2769222,1627,170,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945771.276464,1628,171,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945772.2762008,1629,172,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945773.2763567,1630,173,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945774.2751842,1631,174,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945775.2596292,1632,175,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945776.2764373,1633,176,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945777.2730415,1634,177,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945778.2729967,1635,178,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945779.2741532,1636,179,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945780.2577019,1637,180,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945781.2570713,1638,181,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945782.256376,1639,182,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945783.2574162,1640,183,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945784.2571867,1641,184,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945785.2572355,1642,185,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945786.2637153,1643,186,0,GPS1_Frame,42.33824,-71.08552666666667,13.0,328195.7444751864,4689438.129150801,19,T
1695945787.2581134,1644,187,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945788.2584848,1645,188,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945789.2648072,1646,189,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945790.256868,1647,190,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945791.2575219,1648,191,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945792.2577317,1649,192,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945793.2575529,1650,193,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945794.2569973,1651,194,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945795.257157,1652,195,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945796.257322,1653,196,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945797.2566817,1654,197,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945798.261295,1655,198,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945799.2586665,1656,199,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945800.2584372,1657,200,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945801.2575164,1658,201,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945802.2572334,1659,202,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945803.2647662,1660,203,0,GPS1_Frame,42.33824,-71.08552666666667,12.9,328195.7444751864,4689438.129150801,19,T
1695945804.2590837,1661,204,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945805.259377,1662,205,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945806.2613611,1663,206,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945807.2616396,1664,207,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945808.2620792,1665,208,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945809.2602696,1666,209,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945810.2597935,1667,210,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945811.2613254,1668,211,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.9,328195.7399361351,4689437.944080178,19,T
1695945812.2604368,1669,212,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945813.2602148,1670,213,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945814.2596273,1671,214,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945815.2611413,1672,215,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945816.2633057,1673,216,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945817.2616441,1674,217,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945818.2604036,1675,218,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945819.2615216,1676,219,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945820.2795894,1677,220,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945821.278126,1678,221,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945822.2778904,1679,222,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945823.2797308,1680,223,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945824.2781672,1681,224,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945825.259883,1682,225,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945826.277767,1683,226,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945827.2793438,1684,227,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.8,328195.7399361351,4689437.944080178,19,T
1695945828.2785747,1685,228,0,GPS1_Frame,42.33823833333334,-71.08552666666667,12.7,328195.7399361351,4689437.944080178,19,T
1695945829.278939,1686,229,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945830.2783666,1687,230,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945831.262063,1688,231,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945832.2615135,1689,232,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945833.261262,1690,233,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945834.2610352,1691,234,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945835.262648,1692,235,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945836.2626157,1693,236,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945837.262464,1694,237,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945838.2616484,1695,238,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945839.258379,1696,239,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945840.2578168,1697,240,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945841.2576873,1698,241,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.7,328195.73539708403,4689437.759009555,19,T
1695945842.2651246,1699,242,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.6,328195.73539708403,4689437.759009555,19,T
1695945843.2613475,1700,243,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.6,328195.73539708403,4689437.759009555,19,T
1695945844.2583067,1701,244,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.6,328195.73539708403,4689437.759009555,19,T
1695945845.2644038,1702,245,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.6,328195.73539708403,4689437.759009555,19,T
1695945846.257179,1703,246,0,GPS1_Frame,42.33823666666667,-71.08552666666667,12.6,328195.73539708403,4689437.759009555,19,T
1695945847.258545,1704,247,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945848.2586315,1705,248,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945849.2635157,1706,249,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945850.2573607,1707,250,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945851.2602782,1708,251,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945852.258459,1709,252,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945853.2587576,1710,253,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945854.260991,1711,254,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945855.2604053,1712,255,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
1695945856.2602599,1713,256,0,GPS1_Frame,42.338235,-71.08552666666667,12.6,328195.73085803306,4689437.573938932,19,T
